text,sentiment,username,created_at,likes,reply_count,url
Wakil Ketua Komisi X DPR Lalu Hadrian mendorong pemerintah merevisi kebijakan BOS setelah MK memutuskan SD-SMP swasta gratis. https://t.co/9pg8Vj7mn3,neutral,,Wed May 28 08:40:01 +0000 2025,0,1,https://x.com/undefined/status/1927646027462640058
@okezonenews Daripada buat makan gratis ratusan triliun memang bener kali ini MK. Kesehatan &amp; Pendidikan wajib ditanggung negara.,positive,,Wed May 28 08:33:36 +0000 2025,0,0,https://x.com/undefined/status/1927644413398028503
Wali Kota Surabaya Eri Cahyadi menanggapi putusan Mahkamah Konstitusi (MK) yang perintahkan pemerintah pusat dan daerah menjamin terselenggaranya wajib belajar SD-SMP secara gratis maka selain tetap akan utamakan anak-anak dari keluarga miskin dan pramiskin saat ini Wali Kota https://t.co/Qme09rvpaH,neutral,,Wed May 28 08:17:44 +0000 2025,0,1,https://x.com/undefined/status/1927640419715928172
MK Wajibkan SD dan SMP Gratis Nyoman Parta Soroti Implementasi di Sekolah Swasta https://t.co/6fvKx648Iv https://t.co/OxDlIpnZHn,neutral,,Wed May 28 08:17:41 +0000 2025,0,0,https://x.com/undefined/status/1927640409007694225
Putusan Mengejutkan MK: Sekolah Swasta Harus Gratis? Ini Dampaknya ke Jutaan Siswa dan Orangtua https://t.co/U9qKRTuwPu JAKARTA BKM Sebuah babak baru dalam sejarah pendidikan Indonesia resmi dimulai. Mahkamah Konstitusi (MK) membuat keputusan besar yang langsung menggunca,neutral,,Wed May 28 08:15:19 +0000 2025,0,0,https://x.com/undefined/status/1927639809498964348
Sekolah negeri gratis ya masuk akal dan biasa tapi kalau sekolah swasta gratis ya itu out of the box MK ini. Di negara manapun yg namanya private school/sekolah swasta yah itu tdk gratis/digratiskan. Ini Mk lagi mau ngerjain pemerintah ya ?,negative,,Wed May 28 08:12:39 +0000 2025,28,5,https://x.com/undefined/status/1927639139987734969
Legislator Ungkap Persoalan Implementasi Putusan MK Wajibkan SD-SMP Gratis via @kedaipenacom https://t.co/0meL349zBE,neutral,,Wed May 28 08:11:11 +0000 2025,1,0,https://x.com/undefined/status/1927638770192654625
Komisi X DPR Minta Pemerintah Dukung Putusan MK Soal Pendidikan Gratis https://t.co/uuwETjR5X0,neutral,,Wed May 28 07:59:51 +0000 2025,0,0,https://x.com/undefined/status/1927635917696909594
Pemrentah si paling taat hukum dan taat MK (terutama putusan 90) mau ngakalin perintah MK dengan cara apa nih? Sekolah Swasta mahal ga disebut sekolah lagi?,negative,,Wed May 28 07:57:15 +0000 2025,0,0,https://x.com/undefined/status/1927635265860059461
MK Putuskan SD-SMP Swasta Gratis Gubernur Sulbar Harap Ada Perumusan Jelas Soal Implementasi via @kedaipenacom https://t.co/u7GfvvEX5s,neutral,,Wed May 28 07:50:54 +0000 2025,0,6,https://x.com/undefined/status/1927633667431838013
(MK) membuat putusan bahwa pemerintah wajib menjamin sekolah dasar jenjang SD hingga SMP gratis baik negeri maupun swasta. https://t.co/NuK1FbWKph -A thread #infoterkini #MK https://t.co/lzGQxJ62Xn,neutral,,Wed May 28 07:44:44 +0000 2025,0,0,https://x.com/undefined/status/1927632116290032115
mohon maaf nih bro MK kalo sekolah swasta juga gratis gurunya pada digaji sama siapa ya https://t.co/pFgdUzQMES,negative,,Wed May 28 07:43:59 +0000 2025,0,0,https://x.com/undefined/status/1927631925461798964
Putusan MK: Pendidikan Dasar Gratis Berlaku untuk Sekolah Negeri dan Swasta #beritanasional #sekolah #pendidikan https://t.co/Ux9iiHuvjo,neutral,,Wed May 28 07:40:00 +0000 2025,0,0,https://x.com/undefined/status/1927630922750570875
MK Putuskan Program Wajib Belajar SD-SMP Negeri dan Swasta Gratis https://t.co/CCAZAeHIwE,neutral,,Wed May 28 04:01:32 +0000 2025,0,0,https://x.com/undefined/status/1927575945205944762
MK Putuskan SD-SMP Swasta Gratis Ini Alasannya https://t.co/i882Nx4o7i,neutral,,Wed May 28 03:55:31 +0000 2025,1,0,https://x.com/undefined/status/1927574432576368665
BREAKING: MK Putuskan Sekolah Dasar-SMP Gratis Negeri &amp; Swasta Wajib Ikut! Dampak Besar untuk Orang Tua! https://t.co/yGZ8G5PdRt,neutral,,Wed May 28 03:54:43 +0000 2025,0,0,https://x.com/undefined/status/1927574228011720784
Sangat setuju MK juga harus mikir gaji guru honorer Jangan asal bilang gratis gratis nyocot penak,negative,,Wed May 28 03:52:35 +0000 2025,0,0,https://x.com/undefined/status/1927573691778355255
Alasan Lengkap MK Putuskan SD SMP Swasta Gratis MK menetapkan pendidikan dasar sembilan tahun yakni SD dan SMP baik di institusi negeri maupun swasta harus digratiskan begini alasan keputusan tersebut. https://t.co/qE0UUAZpP5 https://t.co/S5ygaXuG0a,neutral,,Wed May 28 03:51:50 +0000 2025,0,0,https://x.com/undefined/status/1927573505274474896
Keputusan baik dari MK. Negara memang berkewajiban cerdaskan anak bangsa. Kawal kebijakan sekolah gratis ini sampai level bawah. Selama ini pendidikan masih minim perhatian pemda. Mayoritas kepala daerah lebih peduli kampanye biar menang pada pilkada berikutnya. #indonesia https://t.co/jW47KRses9,positive,,Wed May 28 03:45:05 +0000 2025,0,0,https://x.com/undefined/status/1927571804207317276
MK memutuskan pendidikan dasar harus gratis di sekolah negeri dan swasta. Tapi seperti apa pertimbangan hukumnya? Via @detik_edu https://t.co/IpaCxxCgd6,neutral,,Wed May 28 03:45:00 +0000 2025,2,0,https://x.com/undefined/status/1927571783068324246
Ini hasil putusan MK tentang uji materi UU Sisdiknas. Pemerintah wajib menyediakan pendidikan dasar gratis di sekolah negeri dan swasta! Via @detik_edu https://t.co/riIWgK2SDf,neutral,,Wed May 28 03:44:30 +0000 2025,0,1,https://x.com/undefined/status/1927571657557712906
MK Tegaskan Hak Pendidikan Gratis untuk SD-SMP Tidak Berlaku di Sekolah Khusus dan Elit https://t.co/hw8Kcuhf9x,neutral,,Wed May 28 03:37:47 +0000 2025,0,0,https://x.com/undefined/status/1927569967119278374
MK memutuskan pendidikan dasar gratis di negeri dan swasta. Mendikdasmen Abdul Mu'ti menjelaskan penerapan putusan ini sesuai kemampuan fiskal pemerintah. Via @detik_edu https://t.co/ASAx1MAOlD,neutral,,Wed May 28 03:35:00 +0000 2025,20,20,https://x.com/undefined/status/1927569266712408271
Putusan MK yang menegaskan pendidikan dasar gratis menjadi momentum realokasi 20 persen anggaran pendidikan seutuhnya hanya untuk urusan pendidikan. #Humaniora #Kompas60 https://t.co/gWNk7tuwCQ,neutral,,Wed May 28 03:11:21 +0000 2025,0,1,https://x.com/undefined/status/1927563316152471603
Putusan MK yang menegaskan pendidikan dasar gratis menjadi momentum realokasi 20 persen anggaran pendidikan seutuhnya hanya untuk urusan pendidikan. #Humaniora #Kompas60 https://t.co/EGPzfN9Xny,neutral,,Wed May 28 02:59:25 +0000 2025,0,0,https://x.com/undefined/status/1927560310837166312
Putusan MK yang menegaskan pendidikan dasar gratis menjadi momentum realokasi 20 persen anggaran pendidikan seutuhnya hanya untuk urusan pendidikan. #Humaniora #Kompas60 https://t.co/6mbg9Ta12o,neutral,,Wed May 28 02:59:19 +0000 2025,0,0,https://x.com/undefined/status/1927560286078222815
Epaper Erakini Rabu 28 Mei 2025 Suhartoyo MK: Sekolah SD-SMP Wajib Gratis #mahkamahkonstitusi #sekolah #sd #smp #pendidikan #ekoran #epaper #erakinimedia #erakini https://t.co/IF1uL6s9nG,neutral,,Wed May 28 02:58:42 +0000 2025,0,0,https://x.com/undefined/status/1927560133271334986
Tok! MK Putuskan SD-SMP Swasta Gratis https://t.co/7EKowrnTEN,neutral,,Wed May 28 02:56:31 +0000 2025,0,0,https://x.com/undefined/status/1927559582349418736
@DS_yantie Saya yakin sekali klo benar ini putusan MK pasti putusan ini yg paling bnyak di setujui gak perlu di tentang gak perlu demo2 gak perlu menghujat2 MK orang senang kn menikmati gratis,positive,,Wed May 28 02:55:26 +0000 2025,0,0,https://x.com/undefined/status/1927559309128577174
@CakD3pp Menurut keputusan MK pemerintah pusat dan daerah diwajibkan melaksanakan atas terlaksananya pendidikan gratis Cak,neutral,,Wed May 28 02:45:06 +0000 2025,1,1,https://x.com/undefined/status/1927556709456760942
Pendidikan Dasar Gratis MK Perintahkan Negara Terapkan Secara Bertahap https://t.co/au8QTkRJGm,neutral,,Wed May 28 02:38:57 +0000 2025,1,1,https://x.com/undefined/status/1927555160877793689
MK Putuskan Pendidikan SD dan SMP Negeri dan Swasta Gratis https://t.co/SxjS9VjnMa,neutral,,Wed May 28 02:27:23 +0000 2025,1,0,https://x.com/undefined/status/1927552250806784313
@si_ricky Ya Mahkamah Konstitusi (MK) pada 27 Mei 2025 memutuskan bahwa pendidikan SD dan SMP baik negeri maupun swasta harus gratis sesuai Pasal 31 ayat (2) UUD 1945. Putusan ini menanggapi uji materi UU Sisdiknas oleh JPPI dan lainnya menyatakan Pasal 34 ayat (2) inkonstitusional,neutral,,Wed May 28 02:20:02 +0000 2025,0,0,https://x.com/undefined/status/1927550399336095851
MK Putuskan Pendidikan Dasar Negeri dan Swasta Harus Gratis https://t.co/CXO4RZJ81j,neutral,,Wed May 28 00:56:42 +0000 2025,0,0,https://x.com/undefined/status/1927529430525608075
Putusan MK SD-SMP negeri dan swasta gratis.. masih blm tau sih detailnya gratis ini untuk yang swasta kayak gimana.. apa iy selevel Al Azhar bisa gratis.. Kalo korupsi di negeri ini gak ada sama sekali baru deh yakin bisa gratis sampe kuliah..,neutral,,Wed May 28 00:53:16 +0000 2025,0,0,https://x.com/undefined/status/1927528566368969168
MK nya gk mikir trus itu sekolah swasta dapat duitnya darimana kalo siswanya digratiskan skolah nanti anak2 bodoh makin malas aja belajar utk masuk sekolah negri krn ada pilihan swasta yg gratis dan gk perlu prestasi buat masuknya.,negative,,Wed May 28 00:42:26 +0000 2025,0,0,https://x.com/undefined/status/1927525838985031811
MK mentafsirkan UUD dan UU tanpa memikirkan pelaksanaannya dan keuangan negara. Sekolah swasta juga ada tingkatannya jangan sampai yg berkualitas tinggi malah jadi jeblok krn kewajiban memberikan pendidikan secara gratis. Aya aya wae.. https://t.co/QVauUDAWQl,negative,,Wed May 28 00:30:09 +0000 2025,0,0,https://x.com/undefined/status/1927522749469073572
Semoga Tahun Berikutnya SMP Sederajat Juga Gratis Putusan MK: Pendidikan SD di Sekolah Negeri maupun Swasta Harus Gratis https://t.co/PDwZ9dsNSA,positive,,Wed May 28 00:28:17 +0000 2025,271,23,https://x.com/undefined/status/1927522277102358875
MK Putuskan Pendidikan Dasar di Sekolah Negeri dan Swasta Gratis! https://t.co/N7hyp8J196,neutral,,Wed May 28 00:22:52 +0000 2025,0,0,https://x.com/undefined/status/1927520913399886153
@KangManto123 @officialMKRI MK tu tau kalau rakyat suka sekali sama yang gratis an walau gratis hendak nya mutunya ditingkatkan jangan mentang mentang gratis menjadikan pendidikan tidak bermutu,positive,,Wed May 28 00:17:40 +0000 2025,0,0,https://x.com/undefined/status/1927519606912045303
Ada MBG dan ada SD wajib gratis dari MK duitnya dari mana jir wkwk,negative,,Wed May 28 00:14:37 +0000 2025,0,0,https://x.com/undefined/status/1927518840457400593
Kemendikdasmen Pelajari Putusan MK soal Pendidikan Dasar Gratis Negeri dan Swasta Menteri Pendidikan Dasar dan Menengah mengakui putusan MK mewajibkan pemerintah menyelenggarakan pendidikan gratis di sekolah negeri dan swasta. Simak Kompas https://t.co/tgxX3AKWjr @hariankompas,neutral,,Wed May 28 00:03:06 +0000 2025,0,0,https://x.com/undefined/status/1927515940293406962
Saat MK Perintahkan Pemerintah Jamin Sekolah Dasar SD-SMP Negeri &amp; Swasta Gratis https://t.co/luhmm5WsRF,neutral,,Wed May 28 00:02:50 +0000 2025,1,0,https://x.com/undefined/status/1927515871838077425
MK Putus Pendidikan Dasar Gratis tapi Ada SD-SMP Swasta Tetap Bisa Tarik Iuran https://t.co/Z478ZtOXYN,neutral,,Tue May 27 23:39:33 +0000 2025,2,0,https://x.com/undefined/status/1927510013980917852
MK Putuskan Pendidikan Dasar Negeri-Swasta Gratis DPR Sorot Kesiapan APBN-APBD https://t.co/QhRTZbrHta,neutral,,Tue May 27 23:03:42 +0000 2025,0,0,https://x.com/undefined/status/1927500994482446419
MK Putuskan Pendidikan Dasar di Sekolah Negeri dan Swasta Wajib Gratis Ini Respons Mendikdasmen https://t.co/YGzdKQpYwP,neutral,,Tue May 27 22:38:00 +0000 2025,0,0,https://x.com/undefined/status/1927494525184053688
@tvOneNews MK hébaat mmng sehrsnya begitu. Di UNI Eropa sdh sejak lama SD SMP dan jg SMA tdk bayar alias GRATIS. baru bgt anak2 masuk ke bangku Akademi Universitas2 dan sekolah atas kejuruaan hrs membayar sendiri2 trtm bg yg warganegara EROPA. EL.28/05/2925.️.,positive,,Tue May 27 22:25:04 +0000 2025,0,2,https://x.com/undefined/status/1927491270995542278
https://t.co/NoxyRPpkx0 Alhamdulillah MK akhirnya mengabulkan uji materi (JR) dr kawan2 Jaringan Pemantau Pendidikan Indonesia ttg pendidikan dasar gratis untuk sekolah swasta. Sy jadi salah satu saksi ahli. Ini JR ke-4 UU Sisdiknas di mana sy terlibat dan dikabulkan,positive,,Tue May 27 21:49:35 +0000 2025,1,0,https://x.com/undefined/status/1927482341397606426
Ada putusan MK terbaru bahwa Pendidikan Dasar 9 tahun (SD &amp;SMP) baik negeri &amp; swasta gratis sebelumnya cuma sekolah yg negeri yg gratis Putusan besar &amp; tentu saja biaya lebih besar krn swasta gratis terus yg gaji guru swasta dll siapa .. pdhl ekonomi lagi sulit .,neutral,,Tue May 27 19:57:19 +0000 2025,0,0,https://x.com/undefined/status/1927454088876237088
Dari putusan MK yang terbaru terkait SD SMP sekolah gratis baik itu negeri maupun swasta perlu disambut dengan baik. Tapi harus lebih diperjelas lagi swasta yang seperti apa. Karena ini bakal jadi game changer banget. Bisa saja nanti contoh Al-Azhar Cikal dll SD-SMP gratis.,positive,,Tue May 27 19:07:08 +0000 2025,0,0,https://x.com/undefined/status/1927441457578672145
MK Putuskan Pendidikan Dasar Negeri dan Swasta Wajib Gratis https://t.co/b7T4aQf5Vj,neutral,,Tue May 27 18:38:47 +0000 2025,0,0,https://x.com/undefined/status/1927434325072441571
@nonblok67 @HalomoanHa91790 @detikcom @HalomoanHa91790 @detikcom Saya bisa jawab. Jika pemerintah Indonesia tidak menerapkan putusan MK tentang pendidikan gratis di sekolah swasta konsekuensinya bisa berupa: 1. Gugatan hukum dari warga atau organisasi. 2. Protes publik dan tekanan politik. 3. Hilangnya kepercayaan,neutral,,Tue May 27 17:39:34 +0000 2025,0,0,https://x.com/undefined/status/1927419422441930756
MK Putuskan Pendidikan Dasar di Sekolah Negeri dan Swasta Gratis! https://t.co/4rBdJxVn4V,neutral,,Tue May 27 12:40:35 +0000 2025,0,0,https://x.com/undefined/status/1927344179304079810
@Mdy_Asmara1701 MK telah memutuskan Pendidikan Dasar 9 Tahun Negeri dan Swasta Gratis. Kewajiban Pemerintah Pusat dan Daerah menyiapkan Skema Pembayaran. https://t.co/gRlnbjNv1W,neutral,,Tue May 27 12:36:57 +0000 2025,2,0,https://x.com/undefined/status/1927343267382702422
@tham878 Woi ... MK telah memutuskan Pendidikan Dasar 9 Tahun Negeri dan Swasta Gratis kewajiban Pemerintah Pusat dan Daerah menyiapkan Skema Pembiayaan. https://t.co/gwH1K1GoeT,neutral,,Tue May 27 12:35:06 +0000 2025,1,0,https://x.com/undefined/status/1927342798635675709
@KangManto123 MK telah memutuskan Pendidikan Dasar 9 Tahun di Negeri dan Swasta Gratis. Tugas pemerintah Pusat dan Daerah menyiapkan skema pembiayaan. https://t.co/jEhUHP3eHl,neutral,,Tue May 27 12:31:24 +0000 2025,9,0,https://x.com/undefined/status/1927341868615872642
#GaleriFoto: Putusan MK: Sekolah SD dan SMP Gratis #Kompas60 https://t.co/4eFGhlsOie,neutral,,Tue May 27 12:30:18 +0000 2025,0,0,https://x.com/undefined/status/1927341593188561392
Mahkamah Konstitusi mengabulkan uji materi yang diajukan Jaringan Pemantau Pendidikan Indonesia (JPPI) yang menuntut sekolah gratis untuk negeri maupun swasta... MK mewajibkan pemerintah memberikan pendidikan dasar 9 tahun dari sekolah dasar hingga sekolah menengah pertama atau https://t.co/s1uOWZAwX0,neutral,,Tue May 27 12:20:59 +0000 2025,3,0,https://x.com/undefined/status/1927339247331070154
Putusan MK: Sekolah SD dan SMP Gratis #Foto #Kompas60 https://t.co/uE97RTx0ap,neutral,,Tue May 27 12:17:54 +0000 2025,2,0,https://x.com/undefined/status/1927338470625640499
Menteri Pendidikan Dasar dan Menengah Abdul Mu'ti mengakui putusan MK telah mewajibkan pemerintah menyelenggarakan pendidikan gratis di sekolah negeri dan swasta. #Humaniora #Kompas60 https://t.co/XrqrvqAOSz,neutral,,Tue May 27 12:11:28 +0000 2025,0,0,https://x.com/undefined/status/1927336850638659725
Menteri Pendidikan Dasar dan Menengah Abdul Mu'ti mengakui putusan MK telah mewajibkan pemerintah menyelenggarakan pendidikan gratis di sekolah negeri dan swasta. #Humaniora #Kompas60 https://t.co/5PYScBDjKp,neutral,,Tue May 27 11:59:56 +0000 2025,2,0,https://x.com/undefined/status/1927333951162536233
Menteri Pendidikan Dasar dan Menengah Abdul Mu'ti mengakui putusan MK telah mewajibkan pemerintah menyelenggarakan pendidikan gratis di sekolah negeri dan swasta. #Humaniora #Kompas60 https://t.co/lyGhaeFatU,neutral,,Tue May 27 11:54:25 +0000 2025,0,0,https://x.com/undefined/status/1927332561493061823
Mendikdasmen Respons Putusan MK soal Pendidikan Dasar Negeri-Swasta Gratis https://t.co/j16HHvh10q,neutral,,Tue May 27 11:48:09 +0000 2025,0,0,https://x.com/undefined/status/1927330982727667923
Pendidikan Dasar Gratis di Sekolah Swasta dan Negeri Ini Pertimbangan Hukum MK https://t.co/WP4mzE1Q0C,neutral,,Tue May 27 11:48:08 +0000 2025,0,0,https://x.com/undefined/status/1927330980324401250
Pemerataan pendidikan semakin nyata ... MK Putuskan SD-SMP Swasta Gratis kecuali yang Punya Kurikulum Internasional Ini Alasannya https://t.co/xe4yDdAkRg,neutral,,Tue May 27 11:46:04 +0000 2025,1,0,https://x.com/undefined/status/1927330461610606866
Apakah Keputusan MK Soal SD-SMP Swasta Gratis Bisa Langsung Diberlakukan Mulai Tahun Ajaran Baru? https://t.co/IlXyHMqtJy,neutral,,Tue May 27 11:35:06 +0000 2025,1,1,https://x.com/undefined/status/1927327700349235437
Alasan MK Putuskan Pendidikan SD-SMP Gratis: Agar Tak Ada Kesenjangan Sekolah Negeri dan Swasta https://t.co/Y0WUrgKo23,neutral,,Tue May 27 11:34:45 +0000 2025,2,0,https://x.com/undefined/status/1927327611828547695
Good News... Resmi Mahkamah Konstitusi (MK) mengeluarkan putusan bahwa pendidikan dasar 9 tahun baik negeri maupun swasta gratis. Itu artinya jenjang Sekolah Dasar dan Sekolah Menengah Pertama atau SMP baik negeri maupun swasta gratis! https://t.co/4S6U6MEIyb,neutral,,Tue May 27 10:52:37 +0000 2025,38,18,https://x.com/undefined/status/1927317011190726954
https://t.co/tOyAcGEmHP https://t.co/OBC1LZZD1w https://t.co/D772URQFa3 SAH TOK MK SD - SMP (NEGERI DAN SWASTA) GRATIS,neutral,,Tue May 27 10:31:11 +0000 2025,0,0,https://x.com/undefined/status/1927311617043173763
MK: Pendidikan Dasar Gratis di Negeri dan Swasta Diterapkan Bertahap https://t.co/oVmEgPLBiD,neutral,,Tue May 27 10:30:50 +0000 2025,0,0,https://x.com/undefined/status/1927311529134711194
MK Putuskan Pendidikan Dasar di Sekolah Negeri dan Swasta Gratis! https://t.co/b5x2rTivS1,neutral,,Tue May 27 10:28:01 +0000 2025,0,0,https://x.com/undefined/status/1927310820339286338
Breaking News: MK putuskan SD-SMP negeri dan swasta digratiskan. Kalau ini benar luar biasa sekali. Jauh lebih keren dan berdampak daripada sekadar program makan gratis.. @officialMKRI #PendidikanGratis #PutusanMK #SekolahUntukSemua https://t.co/I9HfIrG0Wb,neutral,,Tue May 27 10:21:50 +0000 2025,4.754,738,https://x.com/undefined/status/1927309261756838247
